seller;data;tipo;sku;quantity;nf;observ
PURPOSE;22/11/2023;Saída;BBJ-VD;1;244271729;
PURPOSE;22/11/2023;Saída;BBJ-VD;2;244271728;
PURPOSE;22/11/2023;Saída;BBJ-VD;1;244271721;
PURPOSE;22/11/2023;Saída;BBL-ANT-BG;1;244271899;
PURPOSE;22/11/2023;Saída;BBL-ANT-BG;1;244271897;
PURPOSE;22/11/2023;Saída;BBL-ANT-BG;1;244271748;
PURPOSE;22/11/2023;Saída;BBL-ANT-BG;1;244271732;
PURPOSE;22/11/2023;Saída;CTPB-BP;1;244271897;
PURPOSE;22/11/2023;Saída;CTPB-BP;1;244271791;
PURPOSE;22/11/2023;Saída;BAGP;1;244271897;
PURPOSE;22/11/2023;Saída;BAGP;1;244271888;
PURPOSE;22/11/2023;Saída;BAGP;1;244271732;
PURPOSE;22/11/2023;Saída;6335;1;244271895;
PURPOSE;22/11/2023;Saída;6335;1;244271888;
PURPOSE;22/11/2023;Saída;6335;1;244271873;
PURPOSE;22/11/2023;Saída;6335;1;244271720;
PURPOSE;22/11/2023;Saída;6335;1;244271715;
PURPOSE;22/11/2023;Saída;6335;1;244271708;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271887;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271884;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271882;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271872;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;2;244271738;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;5;244271700;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271935;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271929;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271917;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271909;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;4;244271724;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;2;244271713;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271884;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271881;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271877;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271876;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271872;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271733;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271726;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271725;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271700;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271729;
PURPOSE;22/11/2023;Saída;PL-BK-VD;1;244271875;
PURPOSE;22/11/2023;Saída;CTPB-CP;1;244271791;
PURPOSE;22/11/2023;Saída;CTPB-CP;2;244271736;
PURPOSE;22/11/2023;Saída;CDJN;1;244271730;
PURPOSE;22/11/2023;Saída;CDJN;1;244271722;
PURPOSE;22/11/2023;Saída;CDJN;1;244271716;
PURPOSE;22/11/2023;Saída;JB-3;1;244271722;
PURPOSE;22/11/2023;Saída;JB-3;2;244271930;
PURPOSE;22/11/2023;Saída;JB-1;1;244271716;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244271941;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244271941;
PURPOSE;22/11/2023;Saída;St-not;1;244271941;
PURPOSE;22/11/2023;Saída;MRC-TXT-JOC;1;244271941;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244271941;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244271941;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244271941;
PURPOSE;22/11/2023;Saída;7060;3;244271941;
PURPOSE;22/11/2023;Saída;4020;1;244271941;
PURPOSE;22/11/2023;Saída;6328;1;244271941;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271787;
PURPOSE;22/11/2023;Saída;NJ-VD;1;244271787;
PURPOSE;22/11/2023;Saída;BBJ-MO;1;244271787;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;40;244271942;
PURPOSE;22/11/2023;Saída;6157;1;244271942;
PURPOSE;22/11/2023;Entrada;NJ-BG;24;244271697;
PURPOSE;22/11/2023;Entrada;ECOI;38;244271697;
PURPOSE;22/11/2023;Entrada;St-not;70;244271697;
PURPOSE;22/11/2023;Entrada;CTPB-RP;19;244271697;
PURPOSE;22/11/2023;Entrada;CTPB-CP;27;244271697;
PURPOSE;22/11/2023;Entrada;CTPB-BP;29;244271697;
PURPOSE;22/11/2023;Entrada;Kit-MM-Ec;40;244271697;
PURPOSE;22/11/2023;Entrada;CDRN;42;244271697;
PURPOSE;22/11/2023;Entrada;NJ-VD;21;244271697;
PURPOSE;22/11/2023;Entrada;CDJN;44;244271697;
PURPOSE;22/11/2023;Entrada;CDJD;48;244271697;
PURPOSE;22/11/2023;Entrada;4020;48;244271697;
PURPOSE;22/11/2023;Entrada;NJ-MR;20;244271697;
PURPOSE;22/11/2023;Entrada;6157;150;244271697;
PURPOSE;22/11/2023;Entrada;7060;190;244271697;
PURPOSE;22/11/2023;Entrada;6359;100;244271697;
PURPOSE;22/11/2023;Entrada;6366;100;244271697;
PURPOSE;22/11/2023;Entrada;6342;100;244271697;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244272031;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244272030;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244272021;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244272010;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271991;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271990;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271989;
PURPOSE;22/11/2023;Saída;JB-POC-IN;2;244271984;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271979;
PURPOSE;22/11/2023;Saída;JB-POC-IN;3;244271977;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271971;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271967;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271965;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271964;
PURPOSE;22/11/2023;Saída;JB-POC-IN;1;244271961;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244272031;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244272030;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244272011;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244272010;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244272007;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244271990;
PURPOSE;22/11/2023;Saída;JB-POC-IT;2;244271984;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244271973;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244271971;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244271967;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244271965;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244271964;
PURPOSE;22/11/2023;Saída;JB-POC-IT;1;244271961;
PURPOSE;22/11/2023;Saída;JB-POC-FR;1;244272031;
PURPOSE;22/11/2023;Saída;JB-POC-FR;1;244272011;
PURPOSE;22/11/2023;Saída;JB-POC-FR;1;244272010;
PURPOSE;22/11/2023;Saída;JB-POC-FR;1;244271990;
PURPOSE;22/11/2023;Saída;JB-POC-FR;2;244271984;
PURPOSE;22/11/2023;Saída;JB-POC-FR;3;244271977;
PURPOSE;22/11/2023;Saída;JB-POC-FR;1;244271971;
PURPOSE;22/11/2023;Saída;JB-POC-FR;1;244271967;
PURPOSE;22/11/2023;Saída;JB-POC-FR;1;244271965;
PURPOSE;22/11/2023;Saída;JB-POC-FR;1;244271958;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244272031;
PURPOSE;22/11/2023;Saída;JB-POC-AS;2;244272030;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244272023;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244272010;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244272008;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244272007;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244272003;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244271991;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244271990;
PURPOSE;22/11/2023;Saída;JB-POC-AS;2;244271984;
PURPOSE;22/11/2023;Saída;JB-POC-AS;3;244271977;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244271971;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244271970;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244271969;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244271967;
PURPOSE;22/11/2023;Saída;JB-POC-AS;1;244271964;
PURPOSE;22/11/2023;Saída;JB-POC-AS;2;244271958;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244272031;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244272029;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244272026;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244272024;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244272013;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244272010;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244271977;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244271969;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244271966;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244271957;
PURPOSE;22/11/2023;Saída;Kit-MM-II;1;244271945;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244272031;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244272029;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244272024;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244272022;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;2;244272016;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244271982;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244271968;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244271966;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244271964;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244271954;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244271949;
PURPOSE;22/11/2023;Saída;BBL-ANT-MR;1;244271944;
PURPOSE;22/11/2023;Saída;OVERB-EVG;1;244272031;
PURPOSE;22/11/2023;Saída;OVERB-EVG;1;244271987;
PURPOSE;22/11/2023;Saída;OVERB-EVG;1;244271983;
PURPOSE;22/11/2023;Saída;OVERB-EVG;1;244271982;
PURPOSE;22/11/2023;Saída;OVERB-EVG;1;244271976;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244272031;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244272015;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244272008;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244271990;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244271988;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244271987;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244271976;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244271970;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244271959;
PURPOSE;22/11/2023;Saída;BBL-JOU-VD;1;244271952;
PURPOSE;22/11/2023;Saída;JB-1;2;244272031;
PURPOSE;22/11/2023;Saída;JB-1;1;244271951;
PURPOSE;22/11/2023;Saída;6157;1;244272031;
PURPOSE;22/11/2023;Saída;6157;1;244272024;
PURPOSE;22/11/2023;Saída;6157;1;244272021;
PURPOSE;22/11/2023;Saída;6157;1;244272016;
PURPOSE;22/11/2023;Saída;6157;1;244272007;
PURPOSE;22/11/2023;Saída;6157;1;244271984;
PURPOSE;22/11/2023;Saída;6157;1;244271977;
PURPOSE;22/11/2023;Saída;6157;1;244271976;
PURPOSE;22/11/2023;Saída;6157;1;244271967;
PURPOSE;22/11/2023;Saída;6157;1;244271966;
PURPOSE;22/11/2023;Saída;6157;1;244271957;
PURPOSE;22/11/2023;Saída;6157;1;244271955;
PURPOSE;22/11/2023;Saída;6328;1;244272029;
PURPOSE;22/11/2023;Saída;6328;1;244272028;
PURPOSE;22/11/2023;Saída;6328;1;244272026;
PURPOSE;22/11/2023;Saída;6328;1;244272019;
PURPOSE;22/11/2023;Saída;6328;3;244272007;
PURPOSE;22/11/2023;Saída;6328;1;244272004;
PURPOSE;22/11/2023;Saída;6328;1;244272000;
PURPOSE;22/11/2023;Saída;6328;1;244271962;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244272028;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244272024;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244272017;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244272016;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244272015;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244272014;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244271995;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244271976;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244271972;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244271963;
PURPOSE;22/11/2023;Saída;PL-2024-JD;2;244271957;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244271955;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244271954;
PURPOSE;22/11/2023;Saída;PL-2024-JD;1;244271949;
PURPOSE;22/11/2023;Saída;JB-RST;1;244272027;
PURPOSE;22/11/2023;Saída;PL-BK-MR;2;244272026;
PURPOSE;22/11/2023;Saída;PL-BK-MR;1;244272008;
PURPOSE;22/11/2023;Saída;PL-BK-MR;1;244271946;
PURPOSE;22/11/2023;Saída;6335;1;244272026;
PURPOSE;22/11/2023;Saída;6335;1;244272019;
PURPOSE;22/11/2023;Saída;6335;1;244272011;
PURPOSE;22/11/2023;Saída;6335;1;244272010;
PURPOSE;22/11/2023;Saída;6335;1;244271983;
PURPOSE;22/11/2023;Saída;6335;1;244271976;
PURPOSE;22/11/2023;Saída;6335;1;244271957;
PURPOSE;22/11/2023;Saída;6335;1;244271951;
PURPOSE;22/11/2023;Saída;ECOI;1;244272025;
PURPOSE;22/11/2023;Saída;ECOI;1;244272021;
PURPOSE;22/11/2023;Saída;ECOI;2;244272007;
PURPOSE;22/11/2023;Saída;ECOI;1;244271978;
PURPOSE;22/11/2023;Saída;BBL-ANT-AZ;1;244272024;
PURPOSE;22/11/2023;Saída;BBL-ANT-AZ;1;244272003;
PURPOSE;22/11/2023;Saída;BBL-ANT-AZ;1;244272002;
PURPOSE;22/11/2023;Saída;BBL-ANT-AZ;1;244271985;
PURPOSE;22/11/2023;Saída;BBL-ANT-AZ;1;244271963;
PURPOSE;22/11/2023;Saída;BBL-ANT-AZ;1;244271953;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244272024;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244272023;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244272015;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244272000;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244271973;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244271957;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244271956;
PURPOSE;22/11/2023;Saída;PL-2024-RN;1;244271947;
PURPOSE;22/11/2023;Saída;St-not;1;244272024;
PURPOSE;22/11/2023;Saída;St-not;1;244271987;
PURPOSE;22/11/2023;Saída;St-not;1;244271983;
PURPOSE;22/11/2023;Saída;St-not;1;244271962;
PURPOSE;22/11/2023;Saída;St-not;1;244271945;
PURPOSE;22/11/2023;Saída;PL-BK-BG;1;244272023;
PURPOSE;22/11/2023;Saída;PL-BK-BG;1;244271995;
PURPOSE;22/11/2023;Saída;PL-BK-BG;1;244271954;
PURPOSE;22/11/2023;Saída;PL-BK-BG;1;244271953;
PURPOSE;22/11/2023;Saída;PL-BK-BG;1;244271946;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244272023;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244272021;
PURPOSE;22/11/2023;Saída;PL-2024-JN;2;244272019;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244272013;
PURPOSE;22/11/2023;Saída;PL-2024-JN;2;244272007;
PURPOSE;22/11/2023;Saída;PL-2024-JN;2;244272004;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244271995;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244271980;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244271969;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244271968;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244271957;
PURPOSE;22/11/2023;Saída;PL-2024-JN;1;244271944;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244272021;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244272011;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244272008;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271991;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271983;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271981;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271973;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271970;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271965;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271960;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271959;
PURPOSE;22/11/2023;Saída;LVR-GL;1;244271958;
PURPOSE;22/11/2023;Saída;PL-BK-VD;1;244272021;
PURPOSE;22/11/2023;Saída;PL-BK-VD;1;244271967;
PURPOSE;22/11/2023;Saída;PL-BK-VD;1;244271964;
PURPOSE;22/11/2023;Saída;PL-BK-VD;1;244271953;
PURPOSE;22/11/2023;Saída;NJ-VD;1;244272020;
PURPOSE;22/11/2023;Saída;NJ-VD;1;244271993;
PURPOSE;22/11/2023;Saída;NJ-VD;1;244271986;
PURPOSE;22/11/2023;Saída;NJ-BG;1;244272020;
PURPOSE;22/11/2023;Saída;NJ-BG;1;244271955;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244272018;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271991;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271989;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;2;244271984;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;2;244271983;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271978;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271972;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271967;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271965;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271961;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271959;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;2;244271953;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271951;
PURPOSE;22/11/2023;Saída;KIT-AD-EST;1;244271945;
PURPOSE;22/11/2023;Saída;PL-EST-VGR;1;244272018;
PURPOSE;22/11/2023;Saída;PL-EST-VGR;1;244271967;
PURPOSE;22/11/2023;Saída;PL-EST-VGR;1;244271953;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244272012;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244272010;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244272006;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244272005;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244272001;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244271999;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244271997;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244271996;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244271994;
PURPOSE;22/11/2023;Saída;BBJ-RS;1;244271967;
PURPOSE;22/11/2023;Saída;PL-DIG;1;244272011;
PURPOSE;22/11/2023;Saída;PL-DIG;1;244271970;
PURPOSE;22/11/2023;Saída;JB-UVV;1;244272011;
PURPOSE;22/11/2023;Saída;JB-UVV;1;244272008;
PURPOSE;22/11/2023;Saída;JB-UVV;1;244271984;
PURPOSE;22/11/2023;Saída;JB-UVV;1;244271970;
PURPOSE;22/11/2023;Saída;JB-UVV;1;244271965;
PURPOSE;22/11/2023;Saída;JB-UVV;1;244271959;
PURPOSE;22/11/2023;Saída;JB-UVV;1;244271953;
PURPOSE;22/11/2023;Saída;CDRN;1;244272010;
PURPOSE;22/11/2023;Saída;CDRN;1;244272007;
PURPOSE;22/11/2023;Saída;CDRN;1;244272003;
PURPOSE;22/11/2023;Saída;JB-2;1;244272010;
PURPOSE;22/11/2023;Saída;JB-2;1;244271991;
PURPOSE;22/11/2023;Saída;JB-2;1;244271972;
PURPOSE;22/11/2023;Saída;JB-2;1;244271954;
PURPOSE;22/11/2023;Saída;JB-2;1;244271946;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244272010;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271998;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271997;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271996;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271966;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271950;
PURPOSE;22/11/2023;Saída;CTL-ADD-BBJ;1;244271948;
PURPOSE;22/11/2023;Saída;BBJ-VD;1;244272009;
PURPOSE;22/11/2023;Saída;BBJ-VD;1;244271998;
PURPOSE;22/11/2023;Saída;BBJ-VD;1;244271992;
PURPOSE;22/11/2023;Saída;BBJ-VD;1;244271974;
PURPOSE;22/11/2023;Saída;BBJ-VD;1;244271966;
PURPOSE;22/11/2023;Saída;BBJ-VD;1;244271950;
PURPOSE;22/11/2023;Saída;CDJN;2;244272007;
PURPOSE;22/11/2023;Saída;7060;2;244271995;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271991;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271989;
PURPOSE;22/11/2023;Saída;PL-EST-MT;2;244271983;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271978;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271972;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271965;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271961;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271959;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271951;
PURPOSE;22/11/2023;Saída;PL-EST-MT;1;244271945;
PURPOSE;22/11/2023;Saída;JOUR-BET-BG;1;244271989;
PURPOSE;22/11/2023;Saída;JOUR-BET-BG;1;244271961;
PURPOSE;22/11/2023;Saída;JOUR-BET-BG;1;244271946;
PURPOSE;22/11/2023;Saída;CART-PR;3;244271987;
PURPOSE;22/11/2023;Saída;CART-PR;2;244271977;
PURPOSE;22/11/2023;Saída;PL-EST-RFLO;2;244271984;
PURPOSE;22/11/2023;Saída;PL-EST-RFLO;1;244271953;
PURPOSE;22/11/2023;Saída;6366;1;244271983;
PURPOSE;22/11/2023;Saída;6359;1;244271979;
PURPOSE;22/11/2023;Saída;BBL-ANT-BG;1;244271976;
PURPOSE;22/11/2023;Saída;BBL-ANT-BG;1;244271955;
PURPOSE;22/11/2023;Saída;BBL-ANT-BG;1;244271948;
PURPOSE;22/11/2023;Saída;CDJD;1;244271976;
PURPOSE;22/11/2023;Saída;CDJD;2;244271958;
PURPOSE;22/11/2023;Saída;CDJD;1;244271949;
PURPOSE;22/11/2023;Saída;JOURCAN-FL;1;244271973;
PURPOSE;22/11/2023;Saída;JOURCAN-FL;1;244271962;
PURPOSE;22/11/2023;Saída;JOUR-BET-MR;1;244271962;
PURPOSE;22/11/2023;Saída;JOUR-BET-MR;1;244271961;
PURPOSE;22/11/2023;Saída;JB-3;1;244271962;
PURPOSE;22/11/2023;Saída;BAGP;2;244271943;
PURPOSE;23/11/2023;Saída;BBL-ANT-MR;1;244270812;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244270812;
PURPOSE;23/11/2023;Saída;4020;1;244270812;
PURPOSE;23/11/2023;Saída;7060;1;244270812;
PURPOSE;23/11/2023;Saída;6328;1;244270867;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244270867;
PURPOSE;23/11/2023;Saída;MRC-TXT-JOC;1;244270867;
PURPOSE;23/11/2023;Saída;7060;1;244270867;
PURPOSE;23/11/2023;Saída;JOURBER-FL;1;244270867;
PURPOSE;23/11/2023;Saída;JB-POC-IN;2;244271531;
PURPOSE;23/11/2023;Saída;JB-POC-IN;1;244271520;
PURPOSE;23/11/2023;Saída;JB-POC-AS;1;244271531;
PURPOSE;23/11/2023;Saída;JB-POC-AS;1;244271520;
PURPOSE;23/11/2023;Saída;PL-BK-MR;1;244271378;
PURPOSE;23/11/2023;Saída;St-not;1;244271559;
PURPOSE;23/11/2023;Saída;6328;1;244271559;
PURPOSE;23/11/2023;Saída;6328;1;244271535;
PURPOSE;23/11/2023;Saída;6328;1;244271524;
PURPOSE;23/11/2023;Saída;PL-DIG;1;244271527;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271576;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271574;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271573;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271571;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271570;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271567;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271563;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271558;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271557;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271555;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271554;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271551;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271550;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271540;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271539;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271537;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271536;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271531;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271530;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271529;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271526;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271525;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271524;
PURPOSE;23/11/2023;Saída;PL-2024-JN;2;244271523;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271522;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271521;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271516;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271513;
PURPOSE;23/11/2023;Saída;PL-2024-JN;1;244271511;
